x_m,y_m,psi_rad,gamma_n,gamma_feasible,rank,sigma_min,rejection_reason,solver_status
-0.9405,0.209,0.785398,nan,0,3,0.192102,solver_infeasible,primal infeasible
-0.9405,0.2185,0.785398,nan,0,3,0.191273,solver_infeasible,primal infeasible
-0.9405,0.228,0.785398,nan,0,3,0.190435,solver_infeasible,primal infeasible
-0.9405,0.2375,0.785398,nan,0,3,0.189587,solver_infeasible,primal infeasible
-0.9405,0.247,0.785398,nan,0,3,0.188729,solver_infeasible,primal infeasible
-0.9405,0.2565,0.785398,nan,0,3,0.187859,solver_infeasible,primal infeasible
-0.9405,0.266,0.785398,nan,0,3,0.186978,solver_infeasible,primal infeasible
-0.9405,0.2755,0.785398,nan,0,3,0.186083,solver_infeasible,primal infeasible
-0.9405,0.285,0.785398,nan,0,3,0.185175,solver_infeasible,primal infeasible
-0.9405,0.2945,0.785398,nan,0,3,0.184253,solver_infeasible,primal infeasible
-0.9405,0.304,0.785398,nan,0,3,0.183315,solver_infeasible,primal infeasible
-0.9405,0.3135,0.785398,nan,0,3,0.182361,solver_infeasible,primal infeasible
-0.9405,0.323,0.785398,nan,0,3,0.181389,solver_infeasible,primal infeasible
-0.9405,0.3325,0.785398,nan,0,3,0.180399,solver_infeasible,primal infeasible
-0.9405,0.342,0.785398,nan,0,3,0.17939,solver_infeasible,primal infeasible
-0.9405,0.3515,0.785398,nan,0,3,0.178359,solver_infeasible,primal infeasible
-0.9405,0.361,0.785398,nan,0,3,0.177307,solver_infeasible,primal infeasible
-0.9405,0.3705,0.785398,nan,0,3,0.176232,solver_infeasible,primal infeasible
-0.9405,0.38,0.785398,nan,0,3,0.175132,solver_infeasible,primal infeasible
-0.9405,0.3895,0.785398,nan,0,3,0.174007,solver_infeasible,primal infeasible
-0.9405,0.399,0.785398,nan,0,3,0.172854,solver_infeasible,primal infeasible
-0.9405,0.4085,0.785398,nan,0,3,0.171672,solver_infeasible,primal infeasible
-0.9405,0.418,0.785398,nan,0,3,0.170459,solver_infeasible,primal infeasible
-0.9405,0.4275,0.785398,nan,0,3,0.169214,solver_infeasible,primal infeasible
-0.9405,0.437,0.785398,nan,0,3,0.167935,solver_infeasible,primal infeasible
-0.9405,0.4465,0.785398,nan,0,3,0.16662,solver_infeasible,primal infeasible
-0.9405,0.456,0.785398,nan,0,3,0.165267,solver_infeasible,primal infeasible
-0.9405,0.4655,0.785398,nan,0,3,0.163873,solver_infeasible,primal infeasible
-0.9405,0.475,0.785398,nan,0,3,0.162437,solver_infeasible,primal infeasible
-0.9405,0.4845,0.785398,nan,0,3,0.160956,solver_infeasible,primal infeasible
-0.9405,0.494,0.785398,nan,0,3,0.159427,solver_infeasible,primal infeasible
-0.9405,0.5035,0.785398,nan,0,3,0.157847,solver_infeasible,primal infeasible
-0.9405,0.513,0.785398,nan,0,3,0.156214,solver_infeasible,primal infeasible
-0.9405,0.5225,0.785398,nan,0,3,0.154524,solver_infeasible,primal infeasible
-0.9405,0.532,0.785398,nan,0,3,0.152774,solver_infeasible,primal infeasible
-0.9405,0.5415,0.785398,nan,0,3,0.15096,solver_infeasible,primal infeasible
-0.9405,0.551,0.785398,nan,0,3,0.149079,solver_infeasible,primal infeasible
-0.9405,0.5605,0.785398,nan,0,3,0.147126,solver_infeasible,primal infeasible
-0.9405,0.57,0.785398,nan,0,3,0.145098,solver_infeasible,primal infeasible
-0.9405,0.5795,0.785398,nan,0,3,0.142988,solver_infeasible,primal infeasible
-0.9405,0.589,0.785398,nan,0,3,0.140792,solver_infeasible,primal infeasible
-0.9405,0.5985,0.785398,nan,0,3,0.138506,solver_infeasible,primal infeasible
-0.9405,0.608,0.785398,nan,0,3,0.136121,solver_infeasible,primal infeasible
-0.9405,0.6175,0.785398,nan,0,3,0.133633,solver_infeasible,primal infeasible
-0.9405,0.627,0.785398,nan,0,3,0.131035,solver_infeasible,primal infeasible
-0.9405,0.6365,0.785398,nan,0,3,0.128319,solver_infeasible,primal infeasible
-0.9405,0.646,0.785398,nan,0,3,0.125478,solver_infeasible,primal infeasible
-0.9405,0.6555,0.785398,nan,0,3,0.122502,solver_infeasible,primal infeasible
-0.9405,0.665,0.785398,nan,0,3,0.119382,solver_infeasible,primal infeasible
-0.9405,0.6745,0.785398,nan,0,3,0.116109,solver_infeasible,primal infeasible
-0.9405,0.684,0.785398,nan,0,3,0.112672,solver_infeasible,primal infeasible
-0.9405,0.6935,0.785398,nan,0,3,0.109058,solver_infeasible,primal infeasible
-0.9405,0.703,0.785398,nan,0,3,0.105256,solver_infeasible,primal infeasible
-0.9405,0.7125,0.785398,nan,0,3,0.10125,solver_infeasible,primal infeasible
-0.9405,0.722,0.785398,nan,0,3,0.0970277,solver_infeasible,primal infeasible
-0.9405,0.7315,0.785398,nan,0,3,0.0925713,solver_infeasible,primal infeasible
-0.9405,0.741,0.785398,nan,0,3,0.0878636,solver_infeasible,primal infeasible
-0.9405,0.7505,0.785398,nan,0,3,0.0828857,solver_infeasible,primal infeasible
-0.9405,0.76,0.785398,nan,0,3,0.077617,solver_infeasible,primal infeasible
-0.9405,0.7695,0.785398,nan,0,3,0.0720355,solver_infeasible,primal infeasible
-0.9405,0.779,0.785398,nan,0,3,0.0661172,solver_infeasible,primal infeasible
-0.9405,0.7885,0.785398,nan,0,3,0.0598365,solver_infeasible,primal infeasible
-0.9405,0.798,0.785398,nan,0,3,0.0531659,solver_infeasible,primal infeasible
-0.9405,0.8075,0.785398,nan,0,3,0.0460762,solver_infeasible,primal infeasible
-0.9405,0.817,0.785398,nan,0,3,0.0385363,solver_infeasible,primal infeasible
-0.9405,0.8265,0.785398,nan,0,3,0.0305135,solver_infeasible,primal infeasible
-0.9405,0.836,0.785398,nan,0,3,0.0219738,solver_infeasible,primal infeasible
-0.9405,0.8455,0.785398,nan,0,3,0.0128824,solver_infeasible,primal infeasible
-0.9405,0.855,0.785398,nan,0,3,0.00320379,solver_infeasible,primal infeasible
-0.9405,0.8645,0.785398,nan,0,3,0.00709679,solver_infeasible,primal infeasible
-0.9405,0.874,0.785398,nan,0,3,0.0180526,solver_infeasible,primal infeasible
-0.9405,0.8835,0.785398,nan,0,3,0.0296937,solver_infeasible,primal infeasible
-0.9405,0.893,0.785398,nan,0,3,0.0420454,solver_infeasible,primal infeasible
-0.9405,0.9025,0.785398,nan,0,3,0.0551254,solver_infeasible,primal infeasible
-0.9405,0.912,0.785398,nan,0,3,0.0689413,solver_infeasible,primal infeasible
-0.9405,0.9215,0.785398,nan,0,3,0.0834873,solver_infeasible,primal infeasible
-0.9405,0.931,0.785398,nan,0,3,0.0987406,solver_infeasible,primal infeasible
-0.9405,0.9405,0.785398,nan,0,3,0.114658,solver_infeasible,primal infeasible
-0.9405,0.95,0.785398,nan,0,3,0.13117,solver_infeasible,primal infeasible
-0.931,-0.95,0.785398,nan,0,3,0.106595,solver_infeasible,primal infeasible
-0.931,-0.9405,0.785398,nan,0,3,0.0987406,solver_infeasible,primal infeasible
-0.931,-0.931,0.785398,nan,0,3,0.0900663,solver_infeasible,primal infeasible
-0.931,-0.9215,0.785398,nan,0,3,0.0804425,solver_infeasible,primal infeasible
-0.931,-0.912,0.785398,nan,0,3,0.0697144,solver_infeasible,primal infeasible
-0.931,-0.9025,0.785398,nan,0,3,0.0576975,solver_infeasible,primal infeasible
-0.931,-0.893,0.785398,nan,0,3,0.0441721,solver_infeasible,primal infeasible
-0.931,-0.8835,0.785398,nan,0,3,0.028879,solver_infeasible,primal infeasible
-0.931,-0.874,0.785398,nan,0,3,0.0115162,solver_infeasible,primal infeasible
-0.931,-0.8645,0.785398,nan,0,3,0.00825999,solver_infeasible,primal infeasible
-0.931,-0.855,0.785398,nan,0,3,0.0308232,solver_infeasible,primal infeasible
-0.931,-0.8455,0.785398,nan,0,3,0.0565476,solver_infeasible,primal infeasible
-0.931,-0.836,0.785398,nan,0,3,0.0857472,solver_infeasible,primal infeasible
-0.931,-0.8265,0.785398,nan,0,3,0.118566,solver_infeasible,primal infeasible
-0.931,-0.817,0.785398,nan,0,3,0.154813,solver_infeasible,primal infeasible
-0.931,-0.8075,0.785398,nan,0,3,0.19375,solver_infeasible,primal infeasible
-0.931,-0.798,0.785398,nan,0,3,0.233914,solver_infeasible,primal infeasible
-0.931,-0.7885,0.785398,nan,0,3,0.273113,solver_infeasible,primal infeasible
-0.931,-0.779,0.785398,nan,0,3,0.308745,solver_infeasible,primal infeasible
-0.931,-0.7695,0.785398,nan,0,3,0.338439,solver_infeasible,primal infeasible
-0.931,-0.76,0.785398,nan,0,3,0.360735,solver_infeasible,primal infeasible
-0.931,-0.7505,0.785398,nan,0,3,0.375418,solver_infeasible,primal infeasible
-0.931,-0.741,0.785398,nan,0,3,0.383342,solver_infeasible,primal infeasible
-0.931,-0.7315,0.785398,nan,0,3,0.38594,solver_infeasible,primal infeasible
-0.931,-0.722,0.785398,nan,0,3,0.384726,solver_infeasible,primal infeasible
-0.931,-0.7125,0.785398,nan,0,3,0.381008,solver_infeasible,primal infeasible
-0.931,-0.703,0.785398,nan,0,3,0.375778,solver_infeasible,primal infeasible
-0.931,-0.6935,0.785398,nan,0,3,0.369735,solver_infeasible,primal infeasible
-0.931,-0.684,0.785398,nan,0,3,0.363343,solver_infeasible,primal infeasible
-0.931,-0.6745,0.785398,nan,0,3,0.356897,solver_infeasible,primal infeasible
-0.931,-0.665,0.785398,nan,0,3,0.350574,solver_infeasible,primal infeasible
-0.931,-0.6555,0.785398,nan,0,3,0.344479,solver_infeasible,primal infeasible
-0.931,-0.646,0.785398,nan,0,3,0.338665,solver_infeasible,primal infeasible
-0.931,-0.6365,0.785398,nan,0,3,0.333154,solver_infeasible,primal infeasible
-0.931,-0.627,0.785398,nan,0,3,0.327951,solver_infeasible,primal infeasible
-0.931,-0.6175,0.785398,nan,0,3,0.323049,solver_infeasible,primal infeasible
-0.931,-0.608,0.785398,nan,0,3,0.318434,solver_infeasible,primal infeasible
-0.931,-0.5985,0.785398,nan,0,3,0.31409,solver_infeasible,primal infeasible
-0.931,-0.589,0.785398,nan,0,3,0.309998,solver_infeasible,primal infeasible
-0.931,-0.5795,0.785398,nan,0,3,0.306141,solver_infeasible,primal infeasible
-0.931,-0.57,0.785398,nan,0,3,0.3025,solver_infeasible,primal infeasible
-0.931,-0.5605,0.785398,nan,0,3,0.299059,solver_infeasible,primal infeasible
-0.931,-0.551,0.785398,nan,0,3,0.295802,solver_infeasible,primal infeasible
-0.931,-0.5415,0.785398,nan,0,3,0.292715,solver_infeasible,primal infeasible
-0.931,-0.532,0.785398,nan,0,3,0.289784,solver_infeasible,primal infeasible
-0.931,-0.5225,0.785398,nan,0,3,0.286997,solver_infeasible,primal infeasible
-0.931,-0.513,0.785398,nan,0,3,0.284343,solver_infeasible,primal infeasible
-0.931,-0.5035,0.785398,nan,0,3,0.281811,solver_infeasible,primal infeasible
-0.931,-0.494,0.785398,nan,0,3,0.279392,solver_infeasible,primal infeasible
-0.931,-0.4845,0.785398,nan,0,3,0.277079,solver_infeasible,primal infeasible
-0.931,-0.475,0.785398,nan,0,3,0.274862,solver_infeasible,primal infeasible
-0.931,-0.4655,0.785398,nan,0,3,0.272736,solver_infeasible,primal infeasible
-0.931,-0.456,0.785398,nan,0,3,0.270694,solver_infeasible,primal infeasible
-0.931,-0.4465,0.785398,nan,0,3,0.268729,solver_infeasible,primal infeasible
-0.931,-0.437,0.785398,nan,0,3,0.266837,solver_infeasible,primal infeasible
-0.931,-0.4275,0.785398,nan,0,3,0.265013,solver_infeasible,primal infeasible
-0.931,-0.418,0.785398,nan,0,3,0.263252,solver_infeasible,primal infeasible
-0.931,-0.4085,0.785398,nan,0,3,0.26155,solver_infeasible,primal infeasible
-0.931,-0.399,0.785398,nan,0,3,0.259904,solver_infeasible,primal infeasible
-0.931,-0.3895,0.785398,nan,0,3,0.25831,solver_infeasible,primal infeasible
-0.931,-0.38,0.785398,nan,0,3,0.256764,solver_infeasible,primal infeasible
-0.931,-0.3705,0.785398,nan,0,3,0.255264,solver_infeasible,primal infeasible
-0.931,-0.361,0.785398,nan,0,3,0.253808,solver_infeasible,primal infeasible
-0.931,-0.3515,0.785398,nan,0,3,0.252391,solver_infeasible,primal infeasible
-0.931,-0.342,0.785398,nan,0,3,0.251014,solver_infeasible,primal infeasible
-0.931,-0.3325,0.785398,nan,0,3,0.249672,solver_infeasible,primal infeasible
-0.931,-0.323,0.785398,nan,0,3,0.248364,solver_infeasible,primal infeasible
-0.931,-0.3135,0.785398,nan,0,3,0.247089,solver_infeasible,primal infeasible
-0.931,-0.304,0.785398,nan,0,3,0.245844,solver_infeasible,primal infeasible
-0.931,-0.2945,0.785398,nan,0,3,0.244628,solver_infeasible,primal infeasible
-0.931,-0.285,0.785398,nan,0,3,0.243439,solver_infeasible,primal infeasible
-0.931,-0.2755,0.785398,nan,0,3,0.242277,solver_infeasible,primal infeasible
-0.931,-0.266,0.785398,nan,0,3,0.241139,solver_infeasible,primal infeasible
-0.931,-0.2565,0.785398,nan,0,3,0.240024,solver_infeasible,primal infeasible
-0.931,-0.247,0.785398,nan,0,3,0.238931,solver_infeasible,primal infeasible
-0.931,-0.2375,0.785398,nan,0,3,0.237859,solver_infeasible,primal infeasible
-0.931,-0.228,0.785398,nan,0,3,0.236807,solver_infeasible,primal infeasible
-0.931,-0.2185,0.785398,nan,0,3,0.235775,solver_infeasible,primal infeasible
-0.931,-0.209,0.785398,nan,0,3,0.23476,solver_infeasible,primal infeasible
-0.931,-0.1995,0.785398,nan,0,3,0.233763,solver_infeasible,primal infeasible
-0.931,-0.19,0.785398,nan,0,3,0.232781,solver_infeasible,primal infeasible
-0.931,-0.1805,0.785398,nan,0,3,0.231816,solver_infeasible,primal infeasible
-0.931,-0.171,0.785398,nan,0,3,0.230865,solver_infeasible,primal infeasible
-0.931,-0.1615,0.785398,nan,0,3,0.229928,solver_infeasible,primal infeasible
-0.931,-0.152,0.785398,nan,0,3,0.229004,solver_infeasible,primal infeasible
-0.931,-0.1425,0.785398,nan,0,3,0.228093,solver_infeasible,primal infeasible
-0.931,-0.133,0.785398,nan,0,3,0.227194,solver_infeasible,primal infeasible
-0.931,-0.1235,0.785398,nan,0,3,0.226306,solver_infeasible,primal infeasible
-0.931,-0.114,0.785398,nan,0,3,0.225429,solver_infeasible,primal infeasible
-0.931,-0.1045,0.785398,nan,0,3,0.224562,solver_infeasible,primal infeasible
-0.931,-0.095,0.785398,nan,0,3,0.223705,solver_infeasible,primal infeasible
-0.931,-0.0855,0.785398,nan,0,3,0.222857,solver_infeasible,primal infeasible
-0.931,-0.076,0.785398,nan,0,3,0.222017,solver_infeasible,primal infeasible
-0.931,-0.0665,0.785398,nan,0,3,0.221186,solver_infeasible,primal infeasible
-0.931,-0.057,0.785398,nan,0,3,0.220362,solver_infeasible,primal infeasible
-0.931,-0.0475,0.785398,nan,0,3,0.219544,solver_infeasible,primal infeasible
-0.931,-0.038,0.785398,nan,0,3,0.218734,solver_infeasible,primal infeasible
-0.931,-0.0285,0.785398,nan,0,3,0.217929,solver_infeasible,primal infeasible
-0.931,-0.019,0.785398,nan,0,3,0.21713,solver_infeasible,primal infeasible
-0.931,-0.0095,0.785398,nan,0,3,0.216337,solver_infeasible,primal infeasible
-0.931,0,0.785398,nan,0,3,0.215547,solver_infeasible,primal infeasible
-0.931,0.0095,0.785398,nan,0,3,0.214762,solver_infeasible,primal infeasible
-0.931,0.019,0.785398,nan,0,3,0.213981,solver_infeasible,primal infeasible
-0.931,0.0285,0.785398,nan,0,3,0.213203,solver_infeasible,primal infeasible
-0.931,0.038,0.785398,nan,0,3,0.212428,solver_infeasible,primal infeasible
-0.931,0.0475,0.785398,nan,0,3,0.211655,solver_infeasible,primal infeasible
-0.931,0.057,0.785398,nan,0,3,0.210884,solver_infeasible,primal infeasible
-0.931,0.0665,0.785398,nan,0,3,0.210115,solver_infeasible,primal infeasible
-0.931,0.076,0.785398,nan,0,3,0.209346,solver_infeasible,primal infeasible
-0.931,0.0855,0.785398,nan,0,3,0.208579,solver_infeasible,primal infeasible
-0.931,0.095,0.785398,nan,0,3,0.207811,solver_infeasible,primal infeasible
-0.931,0.1045,0.785398,nan,0,3,0.207043,solver_infeasible,primal infeasible
-0.931,0.114,0.785398,nan,0,3,0.206273,solver_infeasible,primal infeasible
-0.931,0.1235,0.785398,nan,0,3,0.205503,solver_infeasible,primal infeasible
-0.931,0.133,0.785398,nan,0,3,0.20473,solver_infeasible,primal infeasible
-0.931,0.1425,0.785398,nan,0,3,0.203956,solver_infeasible,primal infeasible
-0.931,0.152,0.785398,nan,0,3,0.203178,solver_infeasible,primal infeasible
-0.931,0.1615,0.785398,nan,0,3,0.202397,solver_infeasible,primal infeasible
-0.931,0.171,0.785398,nan,0,3,0.201612,solver_infeasible,primal infeasible
-0.931,0.1805,0.785398,nan,0,3,0.200822,solver_infeasible,primal infeasible
-0.931,0.19,0.785398,nan,0,3,0.200027,solver_infeasible,primal infeasible
-0.931,0.1995,0.785398,nan,0,3,0.199226,solver_infeasible,primal infeasible
-0.931,0.209,0.785398,nan,0,3,0.198419,solver_infeasible,primal infeasible
-0.931,0.2185,0.785398,nan,0,3,0.197605,solver_infeasible,primal infeasible
-0.931,0.228,0.785398,nan,0,3,0.196784,solver_infeasible,primal infeasible
-0.931,0.2375,0.785398,nan,0,3,0.195954,solver_infeasible,primal infeasible
-0.931,0.247,0.785398,nan,0,3,0.195115,solver_infeasible,primal infeasible
-0.931,0.2565,0.785398,nan,0,3,0.194267,solver_infeasible,primal infeasible
-0.931,0.266,0.785398,nan,0,3,0.193407,solver_infeasible,primal infeasible
-0.931,0.2755,0.785398,nan,0,3,0.192537,solver_infeasible,primal infeasible
-0.931,0.285,0.785398,nan,0,3,0.191655,solver_infeasible,primal infeasible
-0.931,0.2945,0.785398,nan,0,3,0.190759,solver_infeasible,primal infeasible
-0.931,0.304,0.785398,nan,0,3,0.18985,solver_infeasible,primal infeasible
-0.931,0.3135,0.785398,nan,0,3,0.188926,solver_infeasible,primal infeasible
-0.931,0.323,0.785398,nan,0,3,0.187986,solver_infeasible,primal infeasible
-0.931,0.3325,0.785398,nan,0,3,0.18703,solver_infeasible,primal infeasible
-0.931,0.342,0.785398,nan,0,3,0.186056,solver_infeasible,primal infeasible
-0.931,0.3515,0.785398,nan,0,3,0.185063,solver_infeasible,primal infeasible
-0.931,0.361,0.785398,nan,0,3,0.18405,solver_infeasible,primal infeasible
-0.931,0.3705,0.785398,nan,0,3,0.183015,solver_infeasible,primal infeasible
-0.931,0.38,0.785398,nan,0,3,0.181958,solver_infeasible,primal infeasible
-0.931,0.3895,0.785398,nan,0,3,0.180877,solver_infeasible,primal infeasible
-0.931,0.399,0.785398,nan,0,3,0.179771,solver_infeasible,primal infeasible
-0.931,0.4085,0.785398,nan,0,3,0.178637,solver_infeasible,primal infeasible
-0.931,0.418,0.785398,nan,0,3,0.177476,solver_infeasible,primal infeasible
-0.931,0.4275,0.785398,nan,0,3,0.176284,solver_infeasible,primal infeasible
-0.931,0.437,0.785398,nan,0,3,0.17506,solver_infeasible,primal infeasible
-0.931,0.4465,0.785398,nan,0,3,0.173803,solver_infeasible,primal infeasible
-0.931,0.456,0.785398,nan,0,3,0.172509,solver_infeasible,primal infeasible
-0.931,0.4655,0.785398,nan,0,3,0.171178,solver_infeasible,primal infeasible
-0.931,0.475,0.785398,nan,0,3,0.169806,solver_infeasible,primal infeasible
-0.931,0.4845,0.785398,nan,0,3,0.168392,solver_infeasible,primal infeasible
-0.931,0.494,0.785398,nan,0,3,0.166933,solver_infeasible,primal infeasible
-0.931,0.5035,0.785398,nan,0,3,0.165426,solver_infeasible,primal infeasible
-0.931,0.513,0.785398,nan,0,3,0.163868,solver_infeasible,primal infeasible
-0.931,0.5225,0.785398,nan,0,3,0.162257,solver_infeasible,primal infeasible
-0.931,0.532,0.785398,nan,0,3,0.160588,solver_infeasible,primal infeasible
-0.931,0.5415,0.785398,nan,0,3,0.158859,solver_infeasible,primal infeasible
-0.931,0.551,0.785398,nan,0,3,0.157065,solver_infeasible,primal infeasible
-0.931,0.5605,0.785398,nan,0,3,0.155203,solver_infeasible,primal infeasible
-0.931,0.57,0.785398,nan,0,3,0.153268,solver_infeasible,primal infeasible
-0.931,0.5795,0.785398,nan,0,3,0.151255,solver_infeasible,primal infeasible
-0.931,0.589,0.785398,nan,0,3,0.149161,solver_infeasible,primal infeasible
-0.931,0.5985,0.785398,nan,0,3,0.146978,solver_infeasible,primal infeasible
-0.931,0.608,0.785398,nan,0,3,0.144701,solver_infeasible,primal infeasible
-0.931,0.6175,0.785398,nan,0,3,0.142325,solver_infeasible,primal infeasible
-0.931,0.627,0.785398,nan,0,3,0.139841,solver_infeasible,primal infeasible
-0.931,0.6365,0.785398,nan,0,3,0.137244,solver_infeasible,primal infeasible
-0.931,0.646,0.785398,nan,0,3,0.134525,solver_infeasible,primal infeasible
-0.931,0.6555,0.785398,nan,0,3,0.131675,solver_infeasible,primal infeasible
-0.931,0.665,0.785398,nan,0,3,0.128684,solver_infeasible,primal infeasible
-0.931,0.6745,0.785398,nan,0,3,0.125544,solver_infeasible,primal infeasible
-0.931,0.684,0.785398,nan,0,3,0.122243,solver_infeasible,primal infeasible
-0.931,0.6935,0.785398,nan,0,3,0.118769,solver_infeasible,primal infeasible
-0.931,0.703,0.785398,nan,0,3,0.115108,solver_infeasible,primal infeasible
-0.931,0.7125,0.785398,nan,0,3,0.111247,solver_infeasible,primal infeasible
-0.931,0.722,0.785398,nan,0,3,0.107171,solver_infeasible,primal infeasible
-0.931,0.7315,0.785398,nan,0,3,0.102862,solver_infeasible,primal infeasible
-0.931,0.741,0.785398,nan,0,3,0.0983027,solver_infeasible,primal infeasible
-0.931,0.7505,0.785398,nan,0,3,0.0934723,solver_infeasible,primal infeasible
-0.931,0.76,0.785398,nan,0,3,0.0883496,solver_infeasible,primal infeasible
-0.931,0.7695,0.785398,nan,0,3,0.0829107,solver_infeasible,primal infeasible
-0.931,0.779,0.785398,nan,0,3,0.07713,solver_infeasible,primal infeasible
-0.931,0.7885,0.785398,nan,0,3,0.0709797,solver_infeasible,primal infeasible
-0.931,0.798,0.785398,nan,0,3,0.0644296,solver_infeasible,primal infeasible
-0.931,0.8075,0.785398,nan,0,3,0.0574471,solver_infeasible,primal infeasible
-0.931,0.817,0.785398,nan,0,3,0.0499975,solver_infeasible,primal infeasible
-0.931,0.8265,0.785398,nan,0,3,0.0420434,solver_infeasible,primal infeasible
-0.931,0.836,0.785398,nan,0,3,0.0335454,solver_infeasible,primal infeasible
