x_m,y_m,z_m,psi_rad,gamma_n,mode_id,hit_count
0.26,0.19,0.16,0,201.221,1,5
0.26,0.2,0.16,0,200.709,1,3
0.26,0.21,0.16,0,200.209,1,4
0.26,0.22,0.16,0,198.67,1,3
0.26,0.23,0.16,3.14159,197.614,1,3
0.26,0.24,0.16,-3.14159,197.272,1,5
0.26,0.25,0.16,-3.14159,196.611,1,3
0.26,0.26,0.16,3.14159,196.292,1,3
0.26,0.27,0.16,3.14159,195.979,1,4
0.26,0.28,0.16,-3.14159,195.673,1,3
0.26,0.29,0.16,-3.14159,195.374,1,3
0.26,0.3,0.16,3.14159,195.082,1,5
0.26,0.31,0.16,3.14159,194.026,1,3
0.26,0.32,0.16,-3.14159,193.247,1,4
0.26,0.33,0.16,-3.14159,192.459,1,3
0.26,0.34,0.16,-3.14159,191.662,1,3
0.26,0.35,0.16,-3.14159,190.855,1,3
0.26,0.36,0.16,-3.14159,190.038,1,5
0.26,0.37,0.16,3.14159,188.373,1,3
0.26,0.38,0.16,3.14159,187.523,1,4
0.26,0.39,0.16,3.14159,186.663,1,3
0.26,0.4,0.16,3.14159,185.79,1,3
0.26,0.41,0.16,3.14159,184.905,1,5
0.26,0.42,0.16,3.14159,183.096,1,3
0.26,0.43,0.16,3.14159,182.172,1,3
0.26,0.44,0.16,-3.14159,181.233,1,4
0.26,0.45,0.16,3.14159,180.28,1,3
0.26,0.46,0.16,3.14159,179.313,1,3
0.26,0.47,0.16,3.14159,178.33,1,5
0.26,0.48,0.16,3.14159,176.317,1,3
0.26,0.49,0.16,3.14159,175.285,1,4
0.26,0.5,0.16,3.14159,174.237,1,3
0.26,0.51,0.16,-3.14159,173.17,1,3
0.26,0.52,0.16,-3.14159,172.086,1,3
0.26,0.53,0.16,-3.14159,170.983,1,5
0.26,0.54,0.16,3.14159,168.719,1,3
0.26,0.55,0.16,3.14159,167.557,1,4
0.26,0.56,0.16,3.14159,166.374,1,3
0.26,0.57,0.16,3.14159,165.17,1,3
0.26,0.58,0.16,-3.14159,163.944,1,5
0.26,0.59,0.16,-3.14159,161.424,1,3
0.26,0.6,0.16,-3.14159,160.128,1,3
0.26,0.61,0.16,-3.14159,158.809,1,4
0.26,0.62,0.16,-3.14159,157.464,1,3
0.26,0.63,0.16,-3.14159,156.094,1,3
0.26,0.64,0.16,-3.14159,154.697,1,5
0.26,0.65,0.16,-3.14159,151.823,1,3
0.26,0.66,0.16,-3.14159,150.344,1,4
0.26,0.67,0.16,-3.14159,148.836,1,3
0.26,0.68,0.16,-3.14159,147.299,1,3
0.26,0.69,0.16,-3.14159,145.731,1,3
0.26,0.7,0.16,-3.14159,144.131,1,5
0.26,0.71,0.16,3.14159,140.837,1,3
0.26,0.72,0.16,-3.14159,139.14,1,4
0.26,0.73,0.16,-3.14159,137.408,1,3
0.26,0.74,0.16,-3.14159,135.642,1,3
0.26,0.75,0.16,-3.14159,133.84,1,5
0.26,0.76,0.16,3.14159,130.125,1,3
0.26,0.77,0.16,3.14159,128.211,1,3
0.26,0.78,0.16,-3.14159,126.258,1,4
0.26,0.79,0.16,-3.14159,124.264,1,3
0.26,0.8,0.16,3.14159,122.23,1,3
0.26,0.81,0.16,3.14159,120.154,1,5
0.26,0.82,0.16,3.14159,115.872,1,3
0.26,0.83,0.16,3.14159,113.665,1,4
0.26,0.84,0.16,-3.14159,111.413,1,3
0.26,0.85,0.16,0,0.935368,1,1
0.27,-0.86,0.16,-3.14159,111.943,1,4
0.27,-0.85,0.16,-3.14159,114.188,1,4
0.27,-0.84,0.16,3.14159,116.387,1,4
0.27,-0.83,0.16,3.14159,120.651,1,9
0.27,-0.82,0.16,3.14159,122.717,1,5
0.27,-0.81,0.16,3.14159,124.741,1,6
0.27,-0.8,0.16,-3.14159,126.724,1,5
0.27,-0.79,0.16,3.14159,128.665,1,5
0.27,-0.78,0.16,3.14159,132.431,1,9
0.27,-0.77,0.16,3.14159,134.256,1,5
0.27,-0.76,0.16,3.14159,136.044,1,5
0.27,-0.75,0.16,-3.14159,137.796,1,6
0.27,-0.74,0.16,-3.14159,139.512,1,5
0.27,-0.73,0.16,-3.14159,141.194,1,5
0.27,-0.72,0.16,-3.14159,144.457,1,9
0.27,-0.71,0.16,-3.14159,146.04,1,5
0.27,-0.7,0.16,-3.14159,147.591,1,6
0.27,-0.69,0.16,-3.14159,149.112,1,5
0.27,-0.68,0.16,-3.14159,150.603,1,5
0.27,-0.67,0.16,-3.14159,152.065,1,5
0.27,-0.66,0.16,-3.14159,154.903,1,9
0.27,-0.65,0.16,-3.14159,156.281,1,5
0.27,-0.64,0.16,-3.14159,157.633,1,6
0.27,-0.63,0.16,-3.14159,158.959,1,5
0.27,-0.62,0.16,-3.14159,160.26,1,5
0.27,-0.61,0.16,3.14159,162.789,1,9
0.27,-0.6,0.16,3.14159,164.018,1,5
0.27,-0.59,0.16,3.14159,165.225,1,5
0.27,-0.58,0.16,3.14159,166.41,1,6
0.27,-0.57,0.16,3.14159,167.573,1,5
0.27,-0.56,0.16,3.14159,168.716,1,5
0.27,-0.55,0.16,-3.14159,170.958,1,9
0.27,-0.54,0.16,-3.14159,172.051,1,5
0.27,-0.53,0.16,3.14159,173.125,1,6
0.27,-0.52,0.16,-3.14159,174.182,1,5
0.27,-0.51,0.16,-3.14159,175.221,1,5
0.27,-0.5,0.16,-3.14159,176.242,1,5
0.27,-0.49,0.16,-3.14159,178.236,1,9
0.27,-0.48,0.16,-3.14159,179.209,1,5
0.27,-0.47,0.16,-3.14159,180.166,1,6
0.27,-0.46,0.16,-3.14159,181.109,1,5
0.27,-0.45,0.16,-3.14159,182.038,1,5
0.27,-0.44,0.16,-3.14159,183.854,1,9
0.27,-0.43,0.16,3.14159,184.741,1,5
0.27,-0.42,0.16,3.14159,185.617,1,5
0.27,-0.41,0.16,3.14159,186.48,1,6
0.27,-0.4,0.16,-3.14159,187.331,1,5
0.27,-0.39,0.16,-3.14159,188.17,1,5
0.27,-0.38,0.16,-3.14159,189.816,1,9
0.27,-0.37,0.16,3.14159,190.623,1,5
0.27,-0.36,0.16,3.14159,191.421,1,6
0.27,-0.35,0.16,3.14159,192.208,1,5
0.27,-0.34,0.16,3.14159,192.986,1,5
0.27,-0.33,0.16,-3.14159,193.755,1,5
0.27,-0.32,0.16,3.14159,194.302,1,9
0.27,-0.31,0.16,-3.14159,194.585,1,5
0.27,-0.3,0.16,-3.14159,194.875,1,6
0.27,-0.29,0.16,-3.14159,195.171,1,5
0.27,-0.28,0.16,3.14159,195.474,1,5
0.27,-0.27,0.16,-3.14159,196.103,1,9
0.27,-0.26,0.16,-3.14159,196.428,1,5
0.27,-0.25,0.16,3.14159,196.76,1,5
0.27,-0.24,0.16,3.14159,197.101,1,6
0.27,-0.23,0.16,3.14159,197.449,1,5
0.27,-0.22,0.16,3.14159,197.805,1,5
0.27,-0.21,0.16,-3.14159,198.542,1,9
0.27,-0.2,0.16,3.14159,198.924,1,5
0.27,-0.19,0.16,3.14159,199.314,1,6
0.27,-0.18,0.16,-3.14159,199.713,1,5
0.27,-0.17,0.16,-3.14159,200.121,1,5
0.27,-0.16,0.16,0,200.628,1,5
0.27,-0.15,0.16,-3.14159,201.402,1,9
0.27,-0.14,0.16,3.14159,201.849,1,5
0.27,-0.13,0.16,0,202.811,1,6
0.27,-0.12,0.16,0,203.395,1,5
0.27,-0.11,0.16,0,203.996,1,5
0.27,-0.1,0.16,0,204.614,1,9
0.27,-0.09,0.16,0,205.249,1,5
0.27,-0.08,0.16,0,205.902,1,5
0.27,-0.07,0.16,0,207.264,1,6
0.27,-0.06,0.16,0,207.974,1,5
0.27,-0.05,0.16,0,208.703,1,5
0.27,-0.04,0.16,0,209.454,1,9
0.27,-0.03,0.16,0,210.226,1,5
0.27,-0.02,0.16,0,211.836,1,6
0.27,-0.01,0.16,0,212.676,1,5
0.27,0,0.16,0,213.539,1,5
0.27,0.01,0.16,0,214.427,1,5
0.27,0.02,0.16,0,213.539,1,9
0.27,0.03,0.16,0,212.676,1,5
0.27,0.04,0.16,0,211.836,1,6
0.27,0.05,0.16,0,210.226,1,5
0.27,0.06,0.16,0,209.454,1,5
0.27,0.07,0.16,0,208.704,1,9
0.27,0.08,0.16,0,207.974,1,5
0.27,0.09,0.16,0,207.264,1,5
0.27,0.1,0.16,0,206.574,1,6
0.27,0.11,0.16,0,205.249,1,5
0.27,0.12,0.16,0,204.614,1,5
0.27,0.13,0.16,0,203.996,1,9
0.27,0.14,0.16,0,203.395,1,5
0.27,0.15,0.16,0,202.811,1,6
0.27,0.16,0.16,0,201.689,1,5
0.27,0.17,0.16,0,201.151,1,5
0.27,0.18,0.16,0,200.627,1,5
0.27,0.19,0.16,0,200.118,1,9
0.27,0.2,0.16,0,199.622,1,5
0.27,0.21,0.16,0,199.14,1,6
0.27,0.22,0.16,0,198.213,1,5
0.27,0.23,0.16,0,197.164,1,5
0.27,0.24,0.16,3.14159,196.428,1,9
0.27,0.25,0.16,-3.14159,195.785,1,5
0.27,0.26,0.16,-3.14159,195.475,1,5
0.27,0.27,0.16,3.14159,195.171,1,6
0.27,0.28,0.16,3.14159,194.875,1,5
0.27,0.29,0.16,-3.14159,194.585,1,5
0.27,0.3,0.16,3.14159,194.302,1,9
0.27,0.31,0.16,3.14159,193.756,1,5
0.27,0.32,0.16,3.14159,192.986,1,6
0.27,0.33,0.16,-3.14159,192.208,1,5
0.27,0.34,0.16,-3.14159,191.421,1,5
0.27,0.35,0.16,-3.14159,190.624,1,5
0.27,0.36,0.16,3.14159,189.816,1,9
0.27,0.37,0.16,3.14159,188.17,1,5
0.27,0.38,0.16,3.14159,187.331,1,6
0.27,0.39,0.16,-3.14159,186.48,1,5
0.27,0.4,0.16,-3.14159,185.617,1,5
0.27,0.41,0.16,-3.14159,184.742,1,9
0.27,0.42,0.16,3.14159,182.952,1,5
0.27,0.43,0.16,3.14159,182.038,1,5
0.27,0.44,0.16,3.14159,181.109,1,6
0.27,0.45,0.16,3.14159,180.166,1,5
0.27,0.46,0.16,3.14159,179.209,1,5
0.27,0.47,0.16,3.14159,178.236,1,9
0.27,0.48,0.16,3.14159,176.242,1,5
0.27,0.49,0.16,3.14159,175.221,1,6
0.27,0.5,0.16,3.14159,174.182,1,5
0.27,0.51,0.16,-3.14159,173.125,1,5
0.27,0.52,0.16,-3.14159,172.051,1,5
0.27,0.53,0.16,3.14159,170.958,1,9
0.27,0.54,0.16,-3.14159,168.716,1,5
0.27,0.55,0.16,-3.14159,167.573,1,6
0.27,0.56,0.16,-3.14159,166.41,1,5
0.27,0.57,0.16,-3.14159,165.225,1,5
0.27,0.58,0.16,-3.14159,164.018,1,9
0.27,0.59,0.16,-3.14159,161.536,1,5
0.27,0.6,0.16,-3.14159,160.26,1,5
0.27,0.61,0.16,-3.14159,158.959,1,6
0.27,0.62,0.16,-3.14159,157.633,1,5
0.27,0.63,0.16,3.14159,156.281,1,5
0.27,0.64,0.16,3.14159,154.903,1,9
0.27,0.65,0.16,3.14159,152.065,1,5
0.27,0.66,0.16,3.14159,150.603,1,6
0.27,0.67,0.16,3.14159,149.112,1,5
0.27,0.68,0.16,3.14159,147.591,1,5
0.27,0.69,0.16,3.14159,146.04,1,5
0.27,0.7,0.16,3.14159,144.457,1,9
0.27,0.71,0.16,3.14159,141.194,1,5
0.27,0.72,0.16,3.14159,139.512,1,6
0.27,0.73,0.16,3.14159,137.796,1,5
0.27,0.74,0.16,-3.14159,136.044,1,5
0.27,0.75,0.16,-3.14159,134.256,1,9
0.27,0.76,0.16,3.14159,130.567,1,5
0.27,0.77,0.16,3.14159,128.665,1,5
0.27,0.78,0.16,3.14159,126.724,1,6
0.27,0.79,0.16,-3.14159,124.741,1,5
0.27,0.8,0.16,3.14159,122.717,1,5
0.27,0.81,0.16,3.14159,120.651,1,9
0.27,0.82,0.16,3.14159,116.387,1,5
0.27,0.83,0.16,3.14159,114.188,1,6
0.27,0.84,0.16,-3.14159,111.943,1,5
0.27,0.85,0.16,0,0.967038,1,1
0.28,-0.86,0.16,3.14159,112.224,1,2
0.28,-0.85,0.16,-3.14159,114.466,1,2
0.28,-0.84,0.16,-3.14159,116.661,1,2
0.28,-0.83,0.16,-3.14159,120.916,1,5
0.28,-0.82,0.16,-3.14159,122.977,1,3
0.28,-0.81,0.16,3.14159,124.996,1,4
0.28,-0.8,0.16,-3.14159,126.972,1,3
0.28,-0.79,0.16,-3.14159,128.908,1,3
0.28,-0.78,0.16,3.14159,132.66,1,5
0.28,-0.77,0.16,3.14159,134.479,1,3
0.28,-0.76,0.16,3.14159,136.26,1,3
0.28,-0.75,0.16,-3.14159,138.005,1,4
0.28,-0.74,0.16,-3.14159,139.713,1,3
0.28,-0.73,0.16,-3.14159,141.388,1,3
0.28,-0.72,0.16,-3.14159,144.635,1,5
0.28,-0.71,0.16,-3.14159,146.209,1,3
0.28,-0.7,0.16,-3.14159,147.752,1,4
